State,Year,Property_Burglary_Rates,Property_Larceny_Rates,Property_Motor_Rates,Violent_Assault_Rates,Violent_Murder_Rates,Violent_Rape_Rates,Violent_Robbery_Rates
Missouri,2001,762.4,2969.9,496.9,371.6,6.6,24.5,137.8
Missouri,2002,753.5,2820.7,491.7,383.4,5.8,25.8,123.9
Missouri,2003,734.3,2825.8,523.7,344.3,5.1,24.5,116.9
Missouri,2004,702.7,2747.9,449.6,343.1,6.1,25.7,115.1
Missouri,2005,738.6,2747,443,366.6,6.9,28,124.1
Missouri,2006,765.6,2633.6,434.7,379.4,6.3,30.2,130
Missouri,2007,763.8,2659.2,406.5,392.7,6.2,30.4,131.5
Missouri,2008,774.1,2537.4,351.1,342.3,7.7,27.3,125.1
Missouri,2009,728,2350.9,291.1,335.4,6.5,26.8,124.2
Missouri,2010,737.1,2343.8,269.1,323.4,7,24.1,103.2
Missouri,2011,746.8,2311.2,255.1,312.5,6.1,24.4,104.4
Missouri,2012,705.2,2338.4,270.8,323.4,6.5,25.1,96
Missouri,2013,643,2223.9,270.1,298.7,6.1,37.8,90.7
Missouri,2014,581.5,2055.3,269.8,304.8,6.6,39.2,92.2
Missouri,2015,559,2015.8,279.4,342.4,8.3,42,104.8
Missouri,2016,520.4,1978.4,300.3,360.8,8.8,41.9,107.8
Missouri,2017,492,2016,325.9,372,9.8,44.6,103.9
Missouri,2018,444.9,1878.8,323.4,359.8,9.9,47.5,84.8
Missouri,2019,430.4,1865,343.3,357.4,9.3,47.5,80.8
Montana,1960,396.4,1345.5,243.5,28.6,3.9,7.1,27.6
Montana,1961,418.9,1311.9,223.3,32.1,2.5,7,25.4
Montana,1962,414.8,1289.6,224.4,25.7,2.1,7.3,19.9
Montana,1963,478.1,1375.1,245.1,27.6,2,8.3,20.7
Montana,1964,472.1,1350.2,200.9,54.2,2.7,7.5,15.6
Montana,1965,452.8,1426.6,198,47.5,1.7,7.8,15.9
Montana,1966,496,1555.1,232.6,42.6,2.8,9,17.8
Montana,1967,522.3,1635.2,215.7,49.8,2.4,10.3,21.4
Montana,1968,567.8,1687.7,198.4,59.3,3.3,7.2,18.2
Montana,1969,561.8,1813.7,215.9,61.4,3.6,11.1,22.2
Montana,1970,593.7,1955.9,221.8,75.5,3.2,10.5,22.3
Montana,1971,654.9,2169.8,222,90,4.4,14.1,28.7
Montana,1972,708.2,2100,247,103.5,2.5,10.8,33.2
Montana,1973,755.6,2241.7,230.5,108.7,6,16.4,36.3
Montana,1974,887.9,2750.5,283,110.3,4.2,12.2,35.6
Montana,1975,875.1,2814.8,309.4,128.6,5.2,14.3,41.4
Montana,1976,841,2932.7,307.8,126.2,5,13.5,35.6
Montana,1977,804.9,2773.2,309.2,156.8,5.4,16.7,39.2
Montana,1978,786,2585.1,307.1,180.1,4.8,15.8,36.8
Montana,1979,803.3,3121.8,311.3,166.3,4.2,20.6,33.1
Montana,1980,950.6,3529.6,321.7,163.6,4,21,34
Montana,1981,966,3519.4,280.4,189.4,3.4,22.1,38.1
Montana,1982,843.8,3006.1,258.4,173,3.9,14.9,33.1
Montana,1983,908.2,3294.7,228.9,165.6,3.7,19.8,23.5
Montana,1984,858,3286.4,270.6,185.2,4.4,20.6,27.4
Montana,1985,827.5,3238,275.3,162.5,5.8,19.2,20.9
Montana,1986,792.6,3314,214.9,117.6,2.9,17.3,19.5
Montana,1987,806.1,3404.3,237.8,103.1,4.1,19.8,24.2
Montana,1988,703.6,3224,216.4,81,2.6,16.8,22.6
Montana,1989,691.7,2964.3,225.6,78.2,2.9,18,17
Montana,1990,709.1,3391.2,242.5,108.4,4.9,24.4,21.7
Montana,1991,523.6,2778.3,206.3,98.9,2.6,19.8,18.6
Montana,1992,643.9,3548.9,233.4,114.6,2.9,25.5,26.9
Montana,1993,714.2,3652.1,246.2,114.2,3,27.9,32.4
Montana,1994,721.7,3833.8,286.2,113.9,3.3,27.2,32.7
Montana,1995,581.6,3769.8,274.6,111.7,4,26.6,29.1
Montana,1996,558.4,3518.5,255.7,100.3,3.9,27.1,29.7
Montana,1997,569.1,3459.7,247.9,87.5,4.8,19.5,20.4
Montana,1998,519.9,3402.3,232.8,149.1,2,26.7,26.4
Montana,1999,439.1,2645.4,212.3,174,2.5,33.2,27.1
Montana,2000,437.4,2957,210.2,252.3,2.2,34.1,22.5
Montana,2001,405.4,2726.4,201.1,302.1,3.8,20.8,25.4
Montana,2002,361.3,2601,195.9,292.3,1.8,26,31.1
Montana,2003,405.4,2483.2,207.6,302.5,3.3,26.8,32.5
Montana,2004,379.2,2382.3,174.6,235.9,3.2,29.5,25.1
Montana,2005,389.6,2546,211,228.7,1.9,32.2,18.9
Montana,2006,357.8,2292.9,206.1,312.3,3.5,36.8,24.7
Montana,2007,362.9,2329.7,213.6,314.8,2.8,37.9,24.3
Montana,2008,381.3,2153.5,183.7,249.2,4.1,37,21.1
Montana,2009,378.1,2002.9,165.3,223.7,3.3,36.6,23.4
Montana,2010,372.6,2035,156.5,224.2,2.5,33.5,15.5
Montana,2011,335.5,1913.4,145.2,219.4,2.9,36.7,17.1
Montana,2012,387.4,2028.3,168,212.8,2.7,37.7,19
Montana,2013,400.3,1974,182.2,190.2,2.2,40.4,20.1
Montana,2014,351.2,1922.1,199.6,247.4,3.6,52.9,19.8
Montana,2015,371.6,2017.9,234.1,272.8,3.5,53,20.3
Montana,2016,377.4,2043,263.1,283.9,3.5,55.4,25.5
Montana,2017,344.1,2000.8,246.7,286.7,3.9,58.4,28.1
Montana,2018,306.6,1926.5,263.2,293.7,3.2,51.9,25.3
Montana,2019,270.1,1700.6,222.4,324.9,2.5,58.4,19.2
Nebraska,1960,231.5,820.9,125.4,17.4,2.3,4.2,17.9
Nebraska,1961,260.7,864.6,115.6,18.9,2.4,3.3,16.4
Nebraska,1962,262.4,865.6,121,16.6,1.5,6.3,18.5
Nebraska,1963,293.8,971.3,125.4,16,2,7,15.5
Nebraska,1964,326.5,1074,148.8,23.7,2.3,5.7,20.7
Nebraska,1965,384.8,1226.5,162.8,28.2,2.4,5.1,21.9
Nebraska,1966,420.1,1267,173.8,31.3,1.8,6.7,24.9
Nebraska,1967,491.7,1299.7,188.2,63.6,2.7,8.2,38.7
Nebraska,1968,507.4,1451.8,302.4,87.3,2.3,7.2,49.6
Nebraska,1969,482.3,1525.6,284.5,97.8,2.5,6.8,51.8
Nebraska,1970,504.5,1572.5,291.9,114.5,3,9.3,57.3
Nebraska,1971,551.4,1577.1,254.6,103.2,2.6,14,36
Nebraska,1972,556.7,1637.2,261.6,103.5,2.9,13.9,52.7
Nebraska,1973,637.4,1685.7,302.7,102.1,4.3,16.5,62.5
Nebraska,1974,773.8,2053.5,277.5,126.2,3.6,18.9,91
Nebraska,1975,760.2,2365,231,143.9,4.3,19.2,90.4
Nebraska,1976,684.2,2433.7,233.5,124.1,2.9,20.5,63
Nebraska,1977,760,2316.1,249.1,112.7,3.9,18.1,64.7
Nebraska,1978,746.8,2287.2,216.8,104.4,3,18.3,64.9
Nebraska,1979,813.5,2680.7,272.9,126.8,4.1,21.5,73.5
Nebraska,1980,915.4,2921.6,243.6,114.7,4.4,23.2,82.2
Nebraska,1981,912.6,2875.9,207.5,87.2,3.1,20.5,70.7
Nebraska,1982,811.3,2732.1,177.9,145,2,20.7,61.9
Nebraska,1983,777,2631.6,161.4,144,2.6,21.2,49.8
Nebraska,1984,643.8,2482.9,144,155.6,3.4,23.7,43.2
Nebraska,1985,730.4,2570.2,156,163.1,2.9,23.4,48.5
Nebraska,1986,748.2,2677.3,167.6,183.7,3.1,24.6,51.1
Nebraska,1987,847.9,2866.5,165.9,179,3.5,21.6,47.1
Nebraska,1988,765.2,2912.8,188.8,189.4,3.6,24,56.1
Nebraska,1989,745.5,2880.4,186.2,201.4,2.5,23.6,52
Nebraska,1990,723.8,2981.1,178.2,246.2,2.7,30,51.1
Nebraska,1991,726.6,3080.4,212.6,249.2,3.3,28.1,54
Nebraska,1992,714.6,3060,200.8,256.2,4.2,31.4,56.7
Nebraska,1993,663.5,2912.9,326.8,283.6,3.9,27.8,62.4
Nebraska,1994,675.5,2991.2,384.2,280.2,3.1,30.8,75.4
Nebraska,1995,631.9,3179.2,351.4,294.5,2.9,19.4,65.2
Nebraska,1996,614.5,3045.7,342,341.1,2.9,27.1,63.7
Nebraska,1997,592.2,2918.7,334.4,344.7,3,24.5,66.2
Nebraska,1998,634,2971.7,348,345.7,3.1,25.1,77.6
Nebraska,1999,609.7,2741.8,326.5,325.9,3.6,24.8,75.9
Nebraska,2000,592,2870.3,305.6,231.4,3.7,25.5,67
Nebraska,2001,567.4,3064.6,377.3,210,2.5,25.1,65.6
Nebraska,2002,597.9,2977.6,371,205.9,2.8,26.9,78.7
Nebraska,2003,583.2,2815.8,352.9,194.5,3.2,29,67.1
Nebraska,2004,562.2,2654.9,302.5,205.7,2.3,35.5,65.1
Nebraska,2005,535.1,2580,317,192.6,2.5,33,59.2
Nebraska,2006,539.2,2528.4,292.1,194.1,2.9,32.6,64.2
Nebraska,2007,509.1,2337.7,295.6,213.5,4,31,62.8
Nebraska,2008,489.6,2152.8,236.9,202,3.9,33.7,72.7
Nebraska,2009,485.7,2087,195.3,184.8,2.3,34.3,67.9
Nebraska,2010,454.5,2016,197.4,182.8,3,36.8,55.7
Nebraska,2011,473.6,2066,223,158.1,3.7,37.9,53.9
Nebraska,2012,470.8,2060.7,223.5,157.4,2.9,38.3,60.9
Nebraska,2013,476.3,1908.2,238.9,160.5,3.1,42.9,55.7
Nebraska,2014,422.5,1864.1,236.8,176.2,2.9,45.8,55.4
Nebraska,2015,338.7,1691.4,211,173.1,3.3,46,52.4
Nebraska,2016,337.9,1677.6,247.8,186.7,2.6,52.1,49.6
Nebraska,2017,337.1,1666,271,191.2,2.2,62,50.4
Nebraska,2018,271.9,1555.3,252.6,179.4,2.3,63.9,39.2
Nebraska,2019,245.3,1536.3,257.7,192.9,2.3,64.8,40.9
Nevada,1960,913.5,1989.3,391.9,50.5,8.8,12.6,74
Nevada,1961,911,2052.2,473.6,62.5,7,8,106
Nevada,1962,886.9,2105.7,503.6,77.9,8.1,19.7,106.6
Nevada,1963,1147,2565.5,672.6,62.2,7.9,16.3,118.8
Nevada,1964,1082.4,2415.7,516.9,110,7.8,13.2,109.8
Nevada,1965,878,2222.5,437,95.2,8.4,15.5,97.5
Nevada,1966,931.5,2091.2,385.2,98.5,10.6,11.5,96.9
Nevada,1967,1066.2,2513.3,476.8,104.7,10.8,14.4,117.8
Nevada,1968,1282.1,2451.9,449.7,112.6,5.5,17.4,142.8
Nevada,1969,1366.5,2859.7,560.2,158.9,9,20.6,170.9
Nevada,1970,1660.6,3044,660.7,181.7,8.8,19.6,188.4
Nevada,1971,1505.9,2977.1,606.3,162.9,11.4,26.6,171.2
Nevada,1972,1757.5,3099.6,563.4,192,13.5,34,190.1
Nevada,1973,2149.8,3299.1,611.1,251.8,12.2,46,262
Nevada,1974,2452.5,4086,606.1,344.5,14.8,45.2,277.8
Nevada,1975,2447.1,4517.1,510,316,13,47.1,302.5
Nevada,1976,2392.5,4717.4,505.2,337.4,11.5,47.2,294.9
Nevada,1977,2453.1,4212.6,559.2,355,15.8,49.1,323.1
Nevada,1978,2659.2,4245.2,601.7,351.8,15.5,53.9,359.5
Nevada,1979,2820.4,4471.2,704.4,351,17.5,59.5,407.5
Nevada,1980,2906.7,4356.3,678.4,364.9,20,67.2,460.6
Nevada,1981,2727.3,4373.4,594.8,356.1,17.5,64.9,458
Nevada,1982,2412.7,4117.9,564.9,310.7,13.6,61.5,419.6
Nevada,1983,2011.4,3563.3,471.4,284,12.8,51.3,307.2
Nevada,1984,1978.4,3458.6,495.5,278,10.8,60.7,279
Nevada,1985,1849.6,3561.5,496.4,321.7,10.3,60.3,274.9
Nevada,1986,1603.9,3489.2,477.7,354.5,12.6,64.9,286.9
Nevada,1987,1629.4,3491.3,555,353,8.4,61.8,272.5
Nevada,1988,1544.9,3528.4,599.2,405.2,10.5,73.8,291.2
Nevada,1989,1404.8,3662.1,579.6,306.9,8.2,59.6,250.6
Nevada,1990,1367.4,3502.7,592.5,290.7,9.7,62.2,238.3
Nevada,1991,1403.9,3565.5,652.3,286.7,11.8,66,312.5
Nevada,1992,1289.2,3520.3,697.4,291.8,10.9,62.8,331.3
Nevada,1993,1245,3321.6,738.3,463.9,10.4,60.9,340.1
Nevada,1994,1354.5,3561.6,759.4,569.1,11.7,68.7,352.4
Nevada,1995,1322.5,3566.2,745.4,548.7,10.7,61.2,324.6
Nevada,1996,1220.1,3262.3,698.3,436.6,13.7,53.4,307.6
Nevada,1997,1310.4,3167.1,788.3,425.3,11.2,59.9,302.4
Nevada,1998,1137.6,2711.3,788,326.8,9.7,52.1,254.9
Nevada,1999,973.5,2385.9,723.7,276,9.1,52.1,232.6
Nevada,2000,877.1,2208.2,659.2,247.3,6.5,43,227.3
Nevada,2001,844.3,2148.7,700.9,303.4,8.6,42.1,235.1
Nevada,2002,874.3,2189.6,806.8,352,8.4,42.8,236.1
Nevada,2003,979.3,2378.1,929.8,335.4,8.8,38.8,233
Nevada,2004,992,2247.8,970.3,357.8,7.4,40.9,210.3
Nevada,2005,973.4,2156,1116,361.9,8.5,42.1,194.9
Nevada,2006,997.9,2020.8,1082.2,414,9.1,43.8,282
Nevada,2007,971,1942.9,871.7,434.2,7.5,42.7,270.4
Nevada,2008,932.8,1915.8,613,431.4,6.3,42.5,249.4
Nevada,2009,836.7,1757.9,469.1,432.5,5.9,38.7,228.1
Nevada,2010,824.1,1572.8,376.6,425.5,5.8,35.7,195.9
Nevada,2011,747.9,1476.3,352.1,371,5.1,33.6,158.4
Nevada,2012,801.8,1644.6,363.1,391.1,4.5,33.7,178.3
Nevada,2013,826,1653.4,358.3,360.6,5.8,50.8,185.8
Nevada,2014,772.3,1494.3,358.7,372.1,6,47.8,209.7
Nevada,2015,773.5,1502.2,392.7,413.9,6.2,58.4,217.5
Nevada,2016,641.1,1497.1,448.3,395.9,7.6,58.9,215.6
Nevada,2017,668.7,1516.4,427.3,322.3,9.1,63,161.5
Nevada,2018,584.7,1461.2,392.3,330.4,6.7,76.8,127.3
Nevada,2019,503.5,1453,365.6,312.3,4.6,70.2,106.7
New Hampshire,1960,182.6,436,57.8,4.9,1.3,4.1,3
New Hampshire,1961,253.3,464.4,73.3,7.2,0.6,3.1,3.4
New Hampshire,1962,281.8,604.6,85.1,18.8,2.4,3.5,3.5
New Hampshire,1963,279.3,534.9,91.1,11.3,3.2,4.8,6.9
New Hampshire,1964,279.4,580.6,83.9,11.5,0.9,3.8,6.6
New Hampshire,1965,316.4,624.2,87.7,11.7,2.7,2.1,6.9
New Hampshire,1966,349.8,647.7,102.5,21.4,1.9,4.4,10.3
New Hampshire,1967,342.6,632.4,111.8,20.3,2,3.4,6.1
New Hampshire,1968,371.1,745.7,141.3,25.4,1.4,2.7,10.3
New Hampshire,1969,463.3,858.7,143.2,28.3,2.5,4,10.5
New Hampshire,1970,565.6,928.6,172,35.9,2,6,12.1
New Hampshire,1971,666.9,1146.2,184,49.5,2.2,8.3,16.1
New Hampshire,1972,596.6,1206.1,124.8,41.6,1.7,7,13.4
New Hampshire,1973,685,1373.3,189,57.1,2.1,9.5,13.3
New Hampshire,1974,820.4,1973,259,53.7,3.5,8.4,25.9
New Hampshire,1975,853.1,2135.7,258.1,59.3,2.9,8.7,28.9
New Hampshire,1976,937.5,2335.3,252.3,48.4,3.3,9.7,24.8
New Hampshire,1977,1041.7,2343.9,293.4,76,3.2,10.7,23.2
New Hampshire,1978,1159.7,2483.4,305.6,81.7,1.4,9.4,26.3
New Hampshire,1979,1199,2915,324.9,91.8,2.4,17.1,28.6
New Hampshire,1980,1312.9,2877,309.9,118,2.5,17.3,42
New Hampshire,1981,1186.1,2747.8,240.9,91.9,2.9,16.5,35.8
New Hampshire,1982,945,2535.8,223.7,72.6,2.2,16.2,33.9
New Hampshire,1983,821.9,2227.2,182.1,79.6,2,19.5,24.1
New Hampshire,1984,735.9,2079.2,188.6,88.9,1,20.7,23.2
New Hampshire,1985,762.3,2150.2,198.6,92.9,2.1,19.1,26.7
New Hampshire,1986,755,2207.9,227.7,92.2,2.2,21.5,23.6
New Hampshire,1987,694.8,2310.9,216.5,93.5,3,26.6,26.5
New Hampshire,1988,682.7,2275.7,227.7,99.4,2.3,25.2,21.1
New Hampshire,1989,736.9,2446.9,244,111.8,3.3,29.5,23.8
New Hampshire,1990,735.5,2534.2,244,67.6,1.9,34.8,27.2
New Hampshire,1991,735.4,2372.9,220.3,52.8,3.6,29.9,33
New Hampshire,1992,621.9,2138.1,194.9,52.9,1.6,38.2,33
New Hampshire,1993,515.1,2058,194,64.1,2,44.4,27.3
New Hampshire,1994,463.9,1957.8,202.5,52.5,1.4,35.8,27.1
New Hampshire,1995,418.6,1977.2,145.1,56.3,1.8,29,27.4
New Hampshire,1996,435.7,2118,151.6,54.4,1.7,34.8,27.3
New Hampshire,1997,393.2,1997.4,135.8,54.8,1.4,33.7,23.4
New Hampshire,1998,325.1,1863.2,124.4,50.4,1.5,33.8,21.5
New Hampshire,1999,307.9,1764.6,112.7,44.9,1.5,28.7,21.4
New Hampshire,2000,404,1680,173.8,94.7,1.8,42.2,36.7
New Hampshire,2001,388.2,1592.9,169.9,97.2,1.3,36.4,35.3
New Hampshire,2002,379.6,1527.6,152.5,93,0.9,35,32.4
New Hampshire,2003,356.1,1546.8,150,77.8,1.3,34,37.2
New Hampshire,2004,383.2,1518.1,150.6,93.8,1.3,35.9,38.5
New Hampshire,2005,320.8,1415,103,74.3,1.5,31.1,27.9
New Hampshire,2006,334.2,1534.6,113,79.2,1,22.4,33.1
New Hampshire,2007,385.6,1513,107.2,81.8,0.9,27.1,34.3
New Hampshire,2008,324.2,1726.2,106.9,93.8,1.1,29.3,32
New Hampshire,2009,371.1,1717.4,85.1,95.2,0.8,30.1,34.3
New Hampshire,2010,413.4,1730.6,75.7,101,1,31.2,34.2
New Hampshire,2011,473.8,1927.3,84.5,133.4,1.2,44.1,38.6
New Hampshire,2012,412.2,1834.3,77.5,117,1.1,34,35.7
New Hampshire,2013,373,1750.3,71,112.7,1.7,51.8,49
New Hampshire,2014,313.7,1584.4,64.6,110,0.9,44.8,40.5
New Hampshire,2015,260.6,1418.2,67,116,1.1,47.1,35.2
New Hampshire,2016,222,1225.7,65.3,120.7,1.3,43.6,32
New Hampshire,2017,191.7,1122,68.1,117.1,1,49.4,31.2
New Hampshire,2018,136.2,1048.2,64.1,105.8,1.5,39.4,26.5
New Hampshire,2019,126.3,1017.3,65.7,83.7,2.4,43.4,23
New Jersey,1960,423.6,756.6,196.3,61.6,2.7,7.3,42.7
New Jersey,1961,469.7,755,206.6,59.3,2.5,7.3,38
New Jersey,1962,510.3,873,234.4,69.8,3,8.2,45.1
New Jersey,1963,556.3,945.9,260.1,73.3,2.8,8.7,52
New Jersey,1964,600.8,1018.7,283.2,87.2,3.1,9.1,57
New Jersey,1965,621.7,976.9,294.1,86.3,3.2,8.9,55.4
New Jersey,1966,712.9,1121.7,332,85.4,3.5,9.3,63.7
New Jersey,1967,861.4,1262.5,425.3,92.4,3.9,9.7,82.5
New Jersey,1968,1011.9,1487.8,518.5,96.1,5.1,11.3,123.6
New Jersey,1969,953,1515.6,521,87.9,5.2,12.8,135.1
New Jersey,1970,1041.4,1689.4,557.4,99,5.7,12.9,169.4
New Jersey,1971,1215.3,1807.7,580.1,121.8,5.8,14.5,220
New Jersey,1972,1194.3,1685.3,586.2,140.8,6.5,16.9,210.1
New Jersey,1973,1244.5,1873.4,572.7,159.4,7.4,18.8,206.2
New Jersey,1974,1429.4,2392.2,546.7,160.3,6.8,19.7,216.6
New Jersey,1975,1521.2,2672.5,537.7,164.6,6.8,18.9,222.6
New Jersey,1976,1504.2,2988.9,510.7,171.4,5.2,19.9,200.3
New Jersey,1977,1435.8,2774.5,511.5,185.1,5.6,21,180.4
New Jersey,1978,1456.3,2766.8,560.6,201.9,5.4,23.6,192.6
New Jersey,1979,1601.5,3021.7,696.2,216.8,6.6,27.8,250
New Jersey,1980,1878.2,3189.3,729.5,263,6.9,30.7,303.7
New Jersey,1981,1733.2,3132.6,683.3,256.7,7.3,32.1,334.6
New Jersey,1982,1430.7,3011.3,626.8,264.4,6.5,28.9,307.6
New Jersey,1983,1237.2,2768.9,604.3,248.4,5.3,30.3,269
New Jersey,1984,1062.8,2690.4,574.6,247.4,5.3,32.5,242.4
New Jersey,1985,1056.9,2828.7,664.3,252,5.4,32.1,255
New Jersey,1986,1070.8,2822.5,775.5,265.4,5.2,33.2,268.7
New Jersey,1987,1008.8,2866.3,845.4,270.3,4.6,33.4,232.8
New Jersey,1988,980.2,2837.9,894.4,298.6,5.3,33.7,245.2
New Jersey,1989,976.6,2764.7,919.2,299,5.1,31.7,273.3
New Jersey,1990,1017.2,2843,939.5,311.1,5.6,29.8,301
New Jersey,1991,1015.7,2854.9,925.9,307.3,5.2,29.1,293.1
New Jersey,1992,969.4,2653.6,815.6,304.8,5.1,30.7,285.2
New Jersey,1993,974,2486.1,714,297.5,5.3,28.1,296
New Jersey,1994,911.9,2474.9,660,296.2,5,24.9,288
New Jersey,1995,875.2,2597.1,631.6,287.4,5.1,24.3,283
New Jersey,1996,791.9,2428.2,581.3,266.7,4.2,24.7,235.8
New Jersey,1997,756.2,2297,511.2,256.4,4.2,21.5,210.6
New Jersey,1998,671.1,2109.3,433.6,230,4,20,186.2
New Jersey,1999,577.1,1976.8,434.2,216.1,3.5,17.3,174.9
New Jersey,2000,522,1848.8,405.9,203.2,3.4,16.1,161.1
New Jersey,2001,550,1833.3,443,204.1,3.9,15,165.8
New Jersey,2002,511.9,1726.6,417,193.5,4,15.9,162.7
New Jersey,2003,502.8,1646.4,400.4,190.4,4.7,14.9,154.4
New Jersey,2004,472.4,1611.7,348.9,185.9,4.5,15.3,150.6
New Jersey,2005,447.9,1571,318,184.7,4.8,13.9,151.8
New Jersey,2006,451.4,1543.8,283.7,178.4,4.9,13.8,153.1
New Jersey,2007,428.7,1532.9,252.8,167.7,4.4,11.9,144.7
New Jersey,2008,465.3,1595.7,232.4,163,4.3,12.9,146.3
New Jersey,2009,424.3,1473.4,178,162.1,3.7,12,133.7
New Jersey,2010,440.2,1463.2,176.8,157.8,4.2,11.1,134.3
New Jersey,2011,489.4,1460.9,197.1,154,4.3,11.4,138.2
New Jersey,2012,477.6,1383.7,185.9,145.7,4.4,11.7,128.4
New Jersey,2013,403.1,1325.2,154.5,135.6,4.5,12.6,135.8
New Jersey,2014,354.8,1248.3,131,125.6,3.9,14.3,117.5
New Jersey,2015,312.1,1182.9,131.5,127.4,4.1,15.3,108.6
New Jersey,2016,282.7,1135.2,126.6,124.2,4.2,16.2,100.4
New Jersey,2017,265.3,1155.1,135.1,120.8,3.6,16.7,87.7
New Jersey,2018,215.9,1065.1,123.9,117.4,3.2,16,71.4
New Jersey,2019,184.6,1034.7,116.4,122.2,2.9,17.2,64.5
New Mexico,1960,455.4,1524.8,263.4,83.8,7.4,12.3,39.5
New Mexico,1961,443.2,1398.2,221,71.5,6.8,12.9,38.8
New Mexico,1962,515.3,1383.2,224.4,71.4,6.3,12.5,41.1
New Mexico,1963,597.2,1457.9,232,79.6,5.6,12.2,37.8
New Mexico,1964,672.8,1598,239.4,94.9,5.6,12.3,47.2
New Mexico,1965,735,1699.8,225.9,135.2,6.3,13.8,43.6
New Mexico,1966,917.8,1856.3,272.2,152.7,6.3,13.5,44.8
New Mexico,1967,851.3,1932,255.2,164.3,6.6,15.5,45.5
New Mexico,1968,970.2,2245.5,330.7,172.5,6.4,21.1,50.5
New Mexico,1969,1230.8,2577.7,414.2,193.4,6.3,25.1,65.1
New Mexico,1970,1196.5,2532.4,402.8,204.8,9.6,22.3,67.6
New Mexico,1971,1417.1,2842.1,458.7,246.4,12,26.2,103.1
New Mexico,1972,1469.5,2667.5,379.6,265,11.5,33.7,121.6
New Mexico,1973,1501,2614.3,344.9,298.3,11.8,33.1,128.8
New Mexico,1974,1583.1,2873.4,306.1,279.6,11.3,34.8,124.6
New Mexico,1975,1728.7,3258.8,317.2,353.8,13.3,41,126.7
New Mexico,1976,1679.5,3651.5,329.5,378.9,9.7,41,124.7
New Mexico,1977,1418.7,3008.6,259.5,343.4,8.8,39.1,109.6
New Mexico,1978,1335.6,3002.7,313.8,363.8,10.2,42.7,111.6
New Mexico,1979,1481.5,3363.8,357.2,405.6,12.4,46.9,121
New Mexico,1980,1492.5,3521,350.6,430.7,13.1,43.3,127.9
New Mexico,1981,1613,3560.8,355.1,472.2,11.4,47.3,140.8
New Mexico,1982,1628.8,3929.5,314.9,548.4,11.6,48.3,126.2
New Mexico,1983,1559.2,3793.9,306.3,515.9,8.9,48,114
New Mexico,1984,1639.7,3595.2,320.5,493.6,9.1,55,130.3
New Mexico,1985,1753.9,3682.6,345.7,505.1,10.9,49.8,138.1
New Mexico,1986,1844.7,3712.4,343.3,537.7,11.5,46.9,129.5
New Mexico,1987,1787.7,3785.1,345.5,466.9,10.1,43.1,108.3
New Mexico,1988,1836.9,3721.3,389.9,505.2,11.5,38.4,103.1
New Mexico,1989,1711.1,3809,349.9,544.1,8.6,45.9,105.2
New Mexico,1990,1738.7,3828.5,336.7,606.2,9.2,49.7,115.1
New Mexico,1991,1723,3775.3,346.3,651.6,10.5,52.4,120.3
New Mexico,1992,1511.4,3609.9,377.9,724.1,8.9,62.6,139.3
New Mexico,1993,1421.2,3510.1,405.1,731.1,8,52.1,138.4
New Mexico,1994,1326.8,3466.9,504.8,685.4,10.7,52.4,140.8
New Mexico,1995,1447.1,3648.5,513.2,599.3,8.8,56.6,154.5
New Mexico,1996,1376.9,3802.6,582.2,603.2,11.5,63.5,162.4
New Mexico,1997,1452.4,3883.7,717.2,623.7,7.7,50.4,171.4
New Mexico,1998,1394,3743.9,619.9,732,10.9,55.1,163.4
New Mexico,1999,1234.7,3426.3,467.1,622.3,9.8,54.3,148.2
New Mexico,2000,1173.1,3184.4,403.6,562.4,7.4,50.7,137.4
New Mexico,2001,1067.9,3080.7,389.8,581.3,5.4,46.4,147.2
New Mexico,2002,1060.1,2883.6,401.6,558,8.2,55.5,119.1
New Mexico,2003,1011.3,2693.3,384.5,507.9,6.2,50,103.1
New Mexico,2004,1047,2736.1,415.2,515.6,8.9,54.6,108.4
New Mexico,2005,1087.2,2633,412,486.5,7.5,54.1,98.3
New Mexico,2006,1069.6,2346.5,472.2,485.8,6.9,54.9,107.2
New Mexico,2007,1057.1,2306.8,451.9,496.3,9.3,52.2,117.9
New Mexico,2008,1043.5,2368.3,404,480.6,8.1,56.3,108.4
New Mexico,2009,1092.5,2298,323.5,473.2,9.9,53.2,96.1
New Mexico,2010,1017.6,2154.2,254.1,456.6,6.8,46.4,78.2
New Mexico,2011,1030.4,2248.1,259.8,441.1,7.6,41.2,82.7
New Mexico,2012,1025.3,2313.4,261.9,419.1,5.6,45.9,88.6
New Mexico,2013,1029.9,2391.8,283.2,449.9,6,70.3,86.8
New Mexico,2014,887.3,2353.4,301.6,421.8,4.8,70.7,100
New Mexico,2015,819.4,2469.1,408.9,451.2,5.6,80.2,119.2
New Mexico,2016,830.4,2542.4,564.3,491,6.7,73.3,131.5
New Mexico,2017,858.1,2519.9,563.8,537.8,7.1,60.3,178.3
New Mexico,2018,767.8,2166.1,485.8,648.9,8,64.6,135.1
New Mexico,2019,696.8,1988.8,427.2,650.5,8.6,61.4,111.6
New York,1965,1015,1401.8,323.4,152,4.6,12.8,155.9
New York,1966,1074.2,1568.7,352.5,159.6,4.8,13.4,164.8
New York,1967,1195.2,1715.1,456.9,170.5,5.4,14.5,219.3
New York,1968,1385.3,2071.1,579,192.9,6.5,14,330.5
